freq,unit,na_item,geo,time,gdp_pc_current_pps,country,year
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,1995,18796.600000000,BEL,1995
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,1996,19271.700000000,BEL,1996
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,1997,19857.500000000,BEL,1997
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,1998,20277.900000000,BEL,1998
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,1999,21261.200000000,BEL,1999
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2000,23085.200000000,BEL,2000
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2001,23836.800000000,BEL,2001
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2002,24827.000000000,BEL,2002
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2003,25401.600000000,BEL,2003
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2004,26199.100000000,BEL,2004
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2005,27176.800000000,BEL,2005
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2006,28033.000000000,BEL,2006
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2007,29054.700000000,BEL,2007
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2008,29399.000000000,BEL,2008
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2009,28616.000000000,BEL,2009
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2010,30161.800000000,BEL,2010
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2011,30735.500000000,BEL,2011
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2012,31372.600000000,BEL,2012
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2013,31661.500000000,BEL,2013
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2014,32359.400000000,BEL,2014
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2015,33127.000000000,BEL,2015
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2016,33631.000000000,BEL,2016
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2017,34519.600000000,BEL,2017
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2018,35579.300000000,BEL,2018
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2019,36884.800000000,BEL,2019
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2020,35850.500000000,BEL,2020
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2021,38699.200000000,BEL,2021
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2022,42520.100000000,BEL,2022
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2023,45365.700000000,BEL,2023
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2024,46587.900000000,BEL,2024
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,1995,6483.900000000,BGR,1995
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,1996,5803.100000000,BGR,1996
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,1997,4811.300000000,BGR,1997
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,1998,5140.300000000,BGR,1998
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,1999,4853.700000000,BGR,1999
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2000,5335.800000000,BGR,2000
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2001,5831.900000000,BGR,2001
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2002,6358.000000000,BGR,2002
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2003,6869.300000000,BGR,2003
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2004,7456.400000000,BGR,2004
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2005,8341.800000000,BGR,2005
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2006,8954.700000000,BGR,2006
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2007,9972.400000000,BGR,2007
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2008,10942.700000000,BGR,2008
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2009,10512.300000000,BGR,2009
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2010,11113.000000000,BGR,2010
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2011,11734.900000000,BGR,2011
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2012,12125.100000000,BGR,2012
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2013,12194.100000000,BGR,2013
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2014,12894.900000000,BGR,2014
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2015,13586.900000000,BGR,2015
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2016,14411.000000000,BGR,2016
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2017,15329.300000000,BGR,2017
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2018,16273.700000000,BGR,2018
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2019,17407.900000000,BGR,2019
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2020,17473.000000000,BGR,2020
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2021,19748.100000000,BGR,2021
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2022,22421.100000000,BGR,2022
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2023,24253.500000000,BGR,2023
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2024,26324.200000000,BGR,2024
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,1995,11683.900000000,CZE,1995
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,1996,12523.500000000,CZE,1996
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,1997,12475.900000000,CZE,1997
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,1998,12532.800000000,CZE,1998
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,1999,12949.900000000,CZE,1999
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2000,13542.200000000,CZE,2000
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2001,14649.900000000,CZE,2001
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2002,15033.700000000,CZE,2002
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2003,16087.600000000,CZE,2003
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2004,17134.900000000,CZE,2004
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2005,18074.200000000,CZE,2005
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2006,18965.900000000,CZE,2006
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2007,20692.000000000,CZE,2007
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2008,21587.100000000,CZE,2008
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2009,20826.700000000,CZE,2009
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2010,21227.700000000,CZE,2010
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2011,21786.300000000,CZE,2011
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2012,21767.300000000,CZE,2012
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2013,22410.700000000,CZE,2013
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2014,23517.100000000,CZE,2014
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2015,24603.700000000,CZE,2015
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2016,25443.300000000,CZE,2016
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2017,27214.700000000,CZE,2017
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2018,28492.800000000,CZE,2018
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2019,30008.300000000,CZE,2019
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2020,29178.200000000,CZE,2020
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2021,30502.400000000,CZE,2021
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2022,32419.500000000,CZE,2022
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2023,34972.600000000,CZE,2023
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2024,36175.900000000,CZE,2024
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,1995,19000.600000000,DNK,1995
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,1996,20102.300000000,DNK,1996
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,1997,20821.900000000,DNK,1997
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,1998,21469.400000000,DNK,1998
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,1999,22270.600000000,DNK,1999
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2000,23799.300000000,DNK,2000
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2001,24394.500000000,DNK,2001
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2002,25143.700000000,DNK,2002
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2003,25351.800000000,DNK,2003
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2004,26987.500000000,DNK,2004
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2005,28049.700000000,DNK,2005
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2006,29738.400000000,DNK,2006
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2007,30885.900000000,DNK,2007
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2008,32185.800000000,DNK,2008
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2009,30595.600000000,DNK,2009
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2010,32584.500000000,DNK,2010
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2011,33121.400000000,DNK,2011
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2012,33054.700000000,DNK,2012
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2013,33840.500000000,DNK,2013
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2014,34318.700000000,DNK,2014
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2015,35165.000000000,DNK,2015
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2016,35992.700000000,DNK,2016
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2017,37964.100000000,DNK,2017
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2018,38810.600000000,DNK,2018
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2019,39393.000000000,DNK,2019
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2020,40054.400000000,DNK,2020
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2021,44240.300000000,DNK,2021
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2022,48465.400000000,DNK,2022
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2023,48353.100000000,DNK,2023
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2024,50767.500000000,DNK,2024
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,1995,19878.600000000,DEU,1995
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,1996,20590.900000000,DEU,1996
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,1997,20755.600000000,DEU,1997
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,1998,21327.800000000,DEU,1998
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,1999,22346.000000000,DEU,1999
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2000,23030.400000000,DEU,2000
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2001,23980.400000000,DEU,2001
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2002,24466.900000000,DEU,2002
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2003,25185.400000000,DEU,2003
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2004,26286.200000000,DEU,2004
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2005,26837.300000000,DEU,2005
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2006,28037.100000000,DEU,2006
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2007,29604.600000000,DEU,2007
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2008,30326.400000000,DEU,2008
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2009,28855.400000000,DEU,2009
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2010,30625.500000000,DEU,2010
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2011,32329.700000000,DEU,2011
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2012,32665.500000000,DEU,2012
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2013,33166.500000000,DEU,2013
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2014,34447.600000000,DEU,2014
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2015,35067.500000000,DEU,2015
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2016,36023.500000000,DEU,2016
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2017,37470.100000000,DEU,2017
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2018,38540.900000000,DEU,2018
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2019,38992.600000000,DEU,2019
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2020,37974.300000000,DEU,2020
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2021,40535.900000000,DEU,2021
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2022,43346.600000000,DEU,2022
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2023,45136.500000000,DEU,2023
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2024,46387.100000000,DEU,2024
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,1995,5383.100000000,EST,1995
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,1996,5800.000000000,EST,1996
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,1997,6645.500000000,EST,1997
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,1998,6996.500000000,EST,1998
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,1999,7086.400000000,EST,1999
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2000,7803.700000000,EST,2000
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2001,8506.200000000,EST,2001
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2002,9536.200000000,EST,2002
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2003,10751.900000000,EST,2003
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2004,11847.800000000,EST,2004
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2005,13587.200000000,EST,2005
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2006,15338.900000000,EST,2006
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2007,17499.800000000,EST,2007
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2008,17679.100000000,EST,2008
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2009,15453.900000000,EST,2009
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2010,16341.200000000,EST,2010
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2011,18339.700000000,EST,2011
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2012,19342.500000000,EST,2012
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2013,20055.200000000,EST,2013
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2014,21055.000000000,EST,2014
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2015,21398.600000000,EST,2015
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2016,22190.600000000,EST,2016
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2017,23734.000000000,EST,2017
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2018,25227.300000000,EST,2018
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2019,26438.100000000,EST,2019
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2020,25994.600000000,EST,2020
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2021,28242.800000000,EST,2021
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2022,30029.100000000,EST,2022
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2023,30609.900000000,EST,2023
A,CP_PPS_EU27_2020_HAB,B1GQ,EE,2024,31555.300000000,EST,2024
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,1995,15897.100000000,IRL,1995
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,1996,17408.400000000,IRL,1996
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,1997,18990.400000000,IRL,1997
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,1998,20870.500000000,IRL,1998
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,1999,22598.800000000,IRL,1999
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2000,25102.700000000,IRL,2000
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2001,26983.100000000,IRL,2001
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2002,28877.600000000,IRL,2002
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2003,29791.500000000,IRL,2003
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2004,31672.000000000,IRL,2004
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2005,33146.100000000,IRL,2005
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2006,35198.400000000,IRL,2006
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2007,36927.400000000,IRL,2007
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2008,34227.500000000,IRL,2008
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2009,31297.000000000,IRL,2009
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2010,32680.200000000,IRL,2010
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2011,33886.200000000,IRL,2011
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2012,34468.100000000,IRL,2012
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2013,35226.100000000,IRL,2013
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2014,37731.200000000,IRL,2014
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2015,51492.500000000,IRL,2015
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2016,50777.500000000,IRL,2016
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2017,55304.100000000,IRL,2017
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2018,58660.800000000,IRL,2018
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2019,59971.100000000,IRL,2019
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2020,62464.400000000,IRL,2020
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2021,74716.400000000,IRL,2021
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2022,85692.000000000,IRL,2022
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2023,83596.500000000,IRL,2023
A,CP_PPS_EU27_2020_HAB,B1GQ,IE,2024,88476.900000000,IRL,2024
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,1995,12743.500000000,GRC,1995
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,1996,13368.800000000,GRC,1996
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,1997,13913.700000000,GRC,1997
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,1998,14505.100000000,GRC,1998
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,1999,14840.600000000,GRC,1999
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2000,15631.400000000,GRC,2000
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2001,16808.700000000,GRC,2001
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2002,18024.600000000,GRC,2002
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2003,19096.000000000,GRC,2003
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2004,20287.200000000,GRC,2004
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2005,20481.100000000,GRC,2005
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2006,22327.000000000,GRC,2006
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2007,22815.100000000,GRC,2007
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2008,23623.400000000,GRC,2008
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2009,22620.200000000,GRC,2009
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2010,21075.800000000,GRC,2010
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2011,19146.000000000,GRC,2011
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2012,18153.600000000,GRC,2012
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2013,18572.700000000,GRC,2013
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2014,18958.300000000,GRC,2014
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2015,19131.700000000,GRC,2015
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2016,19106.000000000,GRC,2016
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2017,19700.800000000,GRC,2017
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2018,20203.000000000,GRC,2018
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2019,20765.100000000,GRC,2019
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2020,18866.400000000,GRC,2020
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2021,21245.700000000,GRC,2021
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2022,24026.400000000,GRC,2022
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2023,26262.100000000,GRC,2023
A,CP_PPS_EU27_2020_HAB,B1GQ,EL,2024,27373.100000000,GRC,2024
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,1995,13631.300000000,ESP,1995
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,1996,14381.500000000,ESP,1996
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,1997,14981.500000000,ESP,1997
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,1998,15881.100000000,ESP,1998
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,1999,16669.700000000,ESP,1999
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2000,17931.600000000,ESP,2000
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2001,19040.500000000,ESP,2001
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2002,19990.100000000,ESP,2002
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2003,20573.900000000,ESP,2003
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2004,21408.900000000,ESP,2004
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2005,22627.100000000,ESP,2005
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2006,24472.700000000,ESP,2006
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2007,25684.200000000,ESP,2007
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2008,25864.600000000,ESP,2008
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2009,24320.000000000,ESP,2009
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2010,24085.900000000,ESP,2010
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2011,23861.200000000,ESP,2011
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2012,23546.600000000,ESP,2012
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2013,23552.400000000,ESP,2013
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2014,24212.700000000,ESP,2014
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2015,25351.100000000,ESP,2015
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2016,26145.000000000,ESP,2016
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2017,27390.800000000,ESP,2017
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2018,27853.500000000,ESP,2018
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2019,28663.400000000,ESP,2019
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2020,25131.200000000,ESP,2020
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2021,28285.000000000,ESP,2021
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2022,31781.100000000,ESP,2022
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2023,34767.200000000,ESP,2023
A,CP_PPS_EU27_2020_HAB,B1GQ,ES,2024,36413.000000000,ESP,2024
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,1995,17374.700000000,FRA,1995
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,1996,18063.600000000,FRA,1996
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,1997,18612.100000000,FRA,1997
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,1998,19406.300000000,FRA,1998
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,1999,20283.100000000,FRA,1999
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2000,21662.500000000,FRA,2000
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2001,22706.000000000,FRA,2001
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2002,23313.800000000,FRA,2002
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2003,23087.600000000,FRA,2003
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2004,23712.300000000,FRA,2004
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2005,25012.700000000,FRA,2005
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2006,25877.100000000,FRA,2006
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2007,26999.600000000,FRA,2007
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2008,27310.500000000,FRA,2008
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2009,26292.500000000,FRA,2009
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2010,27301.300000000,FRA,2010
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2011,28075.600000000,FRA,2011
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2012,27944.500000000,FRA,2012
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2013,28708.100000000,FRA,2013
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2014,28953.500000000,FRA,2014
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2015,29516.000000000,FRA,2015
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2016,29858.600000000,FRA,2016
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2017,30585.200000000,FRA,2017
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2018,31463.500000000,FRA,2018
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2019,33247.600000000,FRA,2019
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2020,31598.000000000,FRA,2020
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2021,33452.300000000,FRA,2021
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2022,35188.100000000,FRA,2022
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2023,38056.400000000,FRA,2023
A,CP_PPS_EU27_2020_HAB,B1GQ,FR,2024,39216.600000000,FRA,2024
A,CP_PPS_EU27_2020_HAB,B1GQ,HR,1995,6742.600000000,HRV,1995
A,CP_PPS_EU27_2020_HAB,B1GQ,HR,1996,7460.900000000,HRV,1996
A,CP_PPS_EU27_2020_HAB,B1GQ,HR,1997,7978.100000000,HRV,1997
