freq,unit,co_nco,sector,finpos,na_item,geo,time,hh_total_financial_assets_mio_eur,country,year
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2012,57646.500000000,SVK,2012
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2013,61806.900000000,SVK,2013
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2014,68694.600000000,SVK,2014
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2015,73432.300000000,SVK,2015
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2016,78037.700000000,SVK,2016
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2017,78359.800000000,SVK,2017
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2018,85543.300000000,SVK,2018
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2019,90739.900000000,SVK,2019
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2020,97500.200000000,SVK,2020
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2021,106194.900000000,SVK,2021
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2022,103943.200000000,SVK,2022
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2023,107534.200000000,SVK,2023
A,MIO_EUR,NCO,S14_S15,ASS,F,SK,2024,117485.200000000,SVK,2024
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,1995,75000.900000000,FIN,1995
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,1996,80550.100000000,FIN,1996
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,1997,88499.800000000,FIN,1997
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,1998,105550.000000000,FIN,1998
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,1999,134040.000000000,FIN,1999
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2000,145861.000000000,FIN,2000
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2001,143512.000000000,FIN,2001
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2002,141562.000000000,FIN,2002
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2003,157917.000000000,FIN,2003
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2004,171264.000000000,FIN,2004
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2005,192264.000000000,FIN,2005
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2006,210415.000000000,FIN,2006
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2007,216510.000000000,FIN,2007
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2008,194365.000000000,FIN,2008
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2009,218885.000000000,FIN,2009
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2010,241943.000000000,FIN,2010
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2011,232046.000000000,FIN,2011
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2012,249866.000000000,FIN,2012
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2013,274101.000000000,FIN,2013
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2014,288574.000000000,FIN,2014
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2015,301862.000000000,FIN,2015
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2016,312347.000000000,FIN,2016
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2017,326715.000000000,FIN,2017
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2018,327778.000000000,FIN,2018
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2019,359496.000000000,FIN,2019
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2020,384572.000000000,FIN,2020
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2021,422106.000000000,FIN,2021
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2022,402822.000000000,FIN,2022
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2023,419108.000000000,FIN,2023
A,MIO_EUR,NCO,S14_S15,ASS,F,FI,2024,437041.000000000,FIN,2024
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,1995,234583.500000000,SWE,1995
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,1996,277837.500000000,SWE,1996
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,1997,326171.500000000,SWE,1997
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,1998,335761.100000000,SWE,1998
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,1999,460889.800000000,SWE,1999
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2000,448239.900000000,SWE,2000
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2001,434340.500000000,SWE,2001
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2002,450742.600000000,SWE,2002
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2003,516493.100000000,SWE,2003
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2004,554064.000000000,SWE,2004
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2005,643361.200000000,SWE,2005
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2006,756528.600000000,SWE,2006
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2007,754647.800000000,SWE,2007
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2008,625155.300000000,SWE,2008
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2009,753846.700000000,SWE,2009
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2010,966965.800000000,SWE,2010
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2011,940352.200000000,SWE,2011
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2012,1030657.900000000,SWE,2012
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2013,1111307.200000000,SWE,2013
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2014,1198459.100000000,SWE,2014
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2015,1334031.900000000,SWE,2015
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2016,1397297.800000000,SWE,2016
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2017,1436812.800000000,SWE,2017
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2018,1388458.400000000,SWE,2018
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2019,1581629.100000000,SWE,2019
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2020,1810236.900000000,SWE,2020
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2021,2050733.600000000,SWE,2021
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2022,1703231.300000000,SWE,2022
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2023,1824979.100000000,SWE,2023
A,MIO_EUR,NCO,S14_S15,ASS,F,SE,2024,1955831.700000000,SWE,2024
