freq,unit,co_nco,sector,finpos,na_item,geo,time,hh_total_financial_liabilities_mio_eur,country,year
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,1995,89542.900000000,BEL,1995
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,1996,91262.100000000,BEL,1996
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,1997,95855.500000000,BEL,1997
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,1998,99255.000000000,BEL,1998
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,1999,104869.400000000,BEL,1999
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2000,107165.800000000,BEL,2000
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2001,105863.900000000,BEL,2001
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2002,109776.300000000,BEL,2002
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2003,114579.100000000,BEL,2003
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2004,124130.300000000,BEL,2004
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2005,137885.700000000,BEL,2005
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2006,151702.100000000,BEL,2006
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2007,166707.900000000,BEL,2007
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2008,180219.600000000,BEL,2008
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2009,185980.000000000,BEL,2009
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2010,197335.100000000,BEL,2010
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2011,214251.100000000,BEL,2011
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2012,221094.500000000,BEL,2012
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2013,227685.100000000,BEL,2013
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2014,240540.200000000,BEL,2014
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2015,249485.100000000,BEL,2015
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2016,260699.700000000,BEL,2016
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2017,272101.100000000,BEL,2017
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2018,281978.500000000,BEL,2018
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2019,299038.900000000,BEL,2019
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2020,310580.300000000,BEL,2020
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2021,327971.000000000,BEL,2021
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2022,345250.100000000,BEL,2022
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2023,352512.400000000,BEL,2023
A,MIO_EUR,NCO,S14_S15,LIAB,F,BE,2024,360586.800000000,BEL,2024
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,1996,137.800000000,BGR,1996
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,1997,169.000000000,BGR,1997
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,1998,325.800000000,BGR,1998
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,1999,399.700000000,BGR,1999
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2000,616.300000000,BGR,2000
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2001,858.000000000,BGR,2001
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2002,1173.600000000,BGR,2002
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2003,1879.900000000,BGR,2003
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2004,2782.600000000,BGR,2004
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2005,4466.100000000,BGR,2005
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2006,6340.000000000,BGR,2006
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2007,9504.900000000,BGR,2007
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2008,12574.000000000,BGR,2008
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2009,12818.500000000,BGR,2009
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2010,12986.800000000,BGR,2010
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2011,12932.500000000,BGR,2011
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2012,12663.500000000,BGR,2012
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2013,12886.100000000,BGR,2013
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2014,13320.700000000,BGR,2014
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2015,13307.000000000,BGR,2015
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2016,13696.300000000,BGR,2016
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2017,14974.900000000,BGR,2017
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2018,16146.800000000,BGR,2018
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2019,17964.700000000,BGR,2019
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2020,18970.600000000,BGR,2020
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2021,20895.000000000,BGR,2021
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2022,23506.100000000,BGR,2022
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2023,26439.300000000,BGR,2023
A,MIO_EUR,NCO,S14_S15,LIAB,F,BG,2024,31536.500000000,BGR,2024
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,1995,6817.400000000,CZE,1995
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,1996,6050.400000000,CZE,1996
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,1997,5833.600000000,CZE,1997
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,1998,6294.000000000,CZE,1998
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,1999,6818.400000000,CZE,1999
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2000,7901.300000000,CZE,2000
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2001,9473.600000000,CZE,2001
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2002,12174.100000000,CZE,2002
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2003,13383.100000000,CZE,2003
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2004,17513.900000000,CZE,2004
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2005,22503.100000000,CZE,2005
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2006,28270.800000000,CZE,2006
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2007,37923.100000000,CZE,2007
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2008,45019.400000000,CZE,2008
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2009,48816.100000000,CZE,2009
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2010,53617.300000000,CZE,2010
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2011,54896.000000000,CZE,2011
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2012,57896.700000000,CZE,2012
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2013,55815.100000000,CZE,2013
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2014,56021.900000000,CZE,2014
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2015,60470.800000000,CZE,2015
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2016,64436.500000000,CZE,2016
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2017,77069.800000000,CZE,2017
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2018,80781.500000000,CZE,2018
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2019,86162.200000000,CZE,2019
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2020,87963.800000000,CZE,2020
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2021,98852.600000000,CZE,2021
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2022,105852.300000000,CZE,2022
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2023,105837.200000000,CZE,2023
A,MIO_EUR,NCO,S14_S15,LIAB,F,CZ,2024,106790.100000000,CZE,2024
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,1995,107193.200000000,DNK,1995
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,1996,113622.500000000,DNK,1996
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,1997,120801.400000000,DNK,1997
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,1998,128661.500000000,DNK,1998
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,1999,133635.200000000,DNK,1999
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2000,142202.200000000,DNK,2000
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2001,156155.900000000,DNK,2001
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2002,170191.000000000,DNK,2002
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2003,184949.600000000,DNK,2003
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2004,200821.000000000,DNK,2004
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2005,224961.600000000,DNK,2005
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2006,253342.700000000,DNK,2006
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2007,278335.300000000,DNK,2007
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2008,302600.100000000,DNK,2008
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2009,315746.700000000,DNK,2009
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2010,327321.100000000,DNK,2010
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2011,327412.800000000,DNK,2011
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2012,326991.300000000,DNK,2012
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2013,334321.700000000,DNK,2013
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2014,338348.800000000,DNK,2014
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2015,333896.500000000,DNK,2015
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2016,344039.700000000,DNK,2016
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2017,348289.600000000,DNK,2017
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2018,349471.600000000,DNK,2018
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2019,358996.700000000,DNK,2019
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2020,371268.400000000,DNK,2020
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2021,370485.900000000,DNK,2021
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2022,339558.800000000,DNK,2022
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2023,348817.100000000,DNK,2023
A,MIO_EUR,NCO,S14_S15,LIAB,F,DK,2024,355232.900000000,DNK,2024
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,1995,1200288.300000000,DEU,1995
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,1996,1240144.900000000,DEU,1996
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,1997,1283216.500000000,DEU,1997
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,1998,1371637.000000000,DEU,1998
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,1999,1468426.000000000,DEU,1999
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2000,1514503.000000000,DEU,2000
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2001,1536038.000000000,DEU,2001
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2002,1552572.000000000,DEU,2002
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2003,1569114.000000000,DEU,2003
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2004,1574650.000000000,DEU,2004
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2005,1568833.000000000,DEU,2005
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2006,1567651.000000000,DEU,2006
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2007,1547152.000000000,DEU,2007
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2008,1532852.000000000,DEU,2008
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2009,1530147.000000000,DEU,2009
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2010,1535190.000000000,DEU,2010
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2011,1552805.000000000,DEU,2011
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2012,1569473.000000000,DEU,2012
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2013,1581084.000000000,DEU,2013
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2014,1604459.000000000,DEU,2014
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2015,1639034.000000000,DEU,2015
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2016,1687667.000000000,DEU,2016
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2017,1746436.000000000,DEU,2017
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2018,1775988.000000000,DEU,2018
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2019,1862004.000000000,DEU,2019
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2020,1935455.000000000,DEU,2020
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2021,2036323.000000000,DEU,2021
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2022,2124009.000000000,DEU,2022
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2023,2141387.000000000,DEU,2023
A,MIO_EUR,NCO,S14_S15,LIAB,F,DE,2024,2154837.000000000,DEU,2024
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,1995,136.200000000,EST,1995
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,1996,197.600000000,EST,1996
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,1997,371.400000000,EST,1997
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,1998,392.100000000,EST,1998
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,1999,489.100000000,EST,1999
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2000,705.400000000,EST,2000
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2001,946.200000000,EST,2001
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2002,1352.100000000,EST,2002
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2003,1890.100000000,EST,2003
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2004,2517.700000000,EST,2004
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2005,3795.900000000,EST,2005
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2006,5911.500000000,EST,2006
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2007,7881.800000000,EST,2007
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2008,8695.500000000,EST,2008
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2009,8390.900000000,EST,2009
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2010,8319.200000000,EST,2010
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2011,8364.600000000,EST,2011
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2012,8272.100000000,EST,2012
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2013,8394.700000000,EST,2013
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2014,8677.800000000,EST,2014
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2015,9122.600000000,EST,2015
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2016,9677.000000000,EST,2016
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2017,10410.800000000,EST,2017
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2018,11121.700000000,EST,2018
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2019,11928.900000000,EST,2019
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2020,12435.500000000,EST,2020
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2021,13419.400000000,EST,2021
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2022,14876.400000000,EST,2022
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2023,15711.500000000,EST,2023
A,MIO_EUR,NCO,S14_S15,LIAB,F,EE,2024,17057.800000000,EST,2024
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2001,60386.000000000,IRL,2001
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2002,73846.000000000,IRL,2002
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2003,91739.000000000,IRL,2003
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2004,113290.000000000,IRL,2004
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2005,146238.000000000,IRL,2005
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2006,174809.000000000,IRL,2006
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2007,200191.000000000,IRL,2007
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2008,212325.000000000,IRL,2008
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2009,206805.000000000,IRL,2009
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2010,193725.000000000,IRL,2010
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2011,190184.000000000,IRL,2011
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2012,180259.000000000,IRL,2012
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2013,188486.000000000,IRL,2013
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2014,175531.000000000,IRL,2014
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2015,165094.000000000,IRL,2015
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2016,155379.000000000,IRL,2016
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2017,172816.000000000,IRL,2017
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2018,166415.000000000,IRL,2018
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2019,138388.000000000,IRL,2019
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2020,137412.000000000,IRL,2020
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2021,138145.000000000,IRL,2021
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2022,147412.000000000,IRL,2022
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2023,142584.000000000,IRL,2023
A,MIO_EUR,NCO,S14_S15,LIAB,F,IE,2024,142063.000000000,IRL,2024
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,1995,12965.500000000,GRC,1995
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,1996,16911.600000000,GRC,1996
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,1997,21336.800000000,GRC,1997
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,1998,21641.000000000,GRC,1998
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,1999,24793.400000000,GRC,1999
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2000,31120.300000000,GRC,2000
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2001,40255.200000000,GRC,2001
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2002,49825.000000000,GRC,2002
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2003,59448.800000000,GRC,2003
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2004,73190.200000000,GRC,2004
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2005,90419.600000000,GRC,2005
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2006,108096.100000000,GRC,2006
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2007,127782.600000000,GRC,2007
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2008,141360.600000000,GRC,2008
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2009,145052.900000000,GRC,2009
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2010,158584.600000000,GRC,2010
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2011,152232.700000000,GRC,2011
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2012,148068.000000000,GRC,2012
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2013,138517.900000000,GRC,2013
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2014,132448.400000000,GRC,2014
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2015,126148.000000000,GRC,2015
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2016,124663.600000000,GRC,2016
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2017,120995.600000000,GRC,2017
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2018,122926.300000000,GRC,2018
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2019,118575.800000000,GRC,2019
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2020,116198.000000000,GRC,2020
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2021,120619.000000000,GRC,2021
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2022,112021.300000000,GRC,2022
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2023,109983.300000000,GRC,2023
A,MIO_EUR,NCO,S14_S15,LIAB,F,EL,2024,110790.500000000,GRC,2024
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,1995,196307.500000000,ESP,1995
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,1996,205426.700000000,ESP,1996
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,1997,222769.500000000,ESP,1997
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,1998,258441.000000000,ESP,1998
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,1999,301026.000000000,ESP,1999
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2000,347813.000000000,ESP,2000
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2001,385532.000000000,ESP,2001
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2002,441929.000000000,ESP,2002
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2003,513905.000000000,ESP,2003
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2004,604372.000000000,ESP,2004
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2005,715161.000000000,ESP,2005
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2006,846316.000000000,ESP,2006
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2007,933916.000000000,ESP,2007
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2008,966378.000000000,ESP,2008
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2009,957033.000000000,ESP,2009
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2010,961462.000000000,ESP,2010
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2011,931616.000000000,ESP,2011
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2012,890776.000000000,ESP,2012
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2013,841373.000000000,ESP,2013
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2014,803436.000000000,ESP,2014
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2015,772414.000000000,ESP,2015
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2016,760633.000000000,ESP,2016
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2017,757185.000000000,ESP,2017
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2018,757757.000000000,ESP,2018
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2019,757589.000000000,ESP,2019
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2020,750567.000000000,ESP,2020
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2021,759770.000000000,ESP,2021
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2022,764335.000000000,ESP,2022
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2023,748445.000000000,ESP,2023
A,MIO_EUR,NCO,S14_S15,LIAB,F,ES,2024,761443.000000000,ESP,2024
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,1995,531050.200000000,FRA,1995
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,1996,546958.200000000,FRA,1996
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,1997,577337.100000000,FRA,1997
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,1998,606627.000000000,FRA,1998
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,1999,653312.000000000,FRA,1999
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2000,677193.000000000,FRA,2000
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2001,720273.000000000,FRA,2001
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2002,779897.000000000,FRA,2002
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2003,833085.000000000,FRA,2003
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2004,869794.000000000,FRA,2004
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2005,967702.000000000,FRA,2005
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2006,1071904.000000000,FRA,2006
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2007,1184553.000000000,FRA,2007
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2008,1239425.000000000,FRA,2008
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2009,1331543.000000000,FRA,2009
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2010,1419872.000000000,FRA,2010
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2011,1467538.000000000,FRA,2011
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2012,1437692.000000000,FRA,2012
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2013,1464335.000000000,FRA,2013
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2014,1498208.000000000,FRA,2014
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2015,1550244.000000000,FRA,2015
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2016,1596323.000000000,FRA,2016
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2017,1679398.000000000,FRA,2017
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2018,1753711.000000000,FRA,2018
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2019,1817100.000000000,FRA,2019
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2020,1900422.000000000,FRA,2020
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2021,1988925.000000000,FRA,2021
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2022,2078965.000000000,FRA,2022
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2023,2112225.000000000,FRA,2023
A,MIO_EUR,NCO,S14_S15,LIAB,F,FR,2024,2103667.000000000,FRA,2024
A,MIO_EUR,NCO,S14_S15,LIAB,F,HR,1995,738.400000000,HRV,1995
A,MIO_EUR,NCO,S14_S15,LIAB,F,HR,1996,996.100000000,HRV,1996
A,MIO_EUR,NCO,S14_S15,LIAB,F,HR,1997,1926.300000000,HRV,1997
