spec_version,country,eurostat_geo,year,euro_adoption_year,in_euro_area_year,short_rate_available,short_rate_percent,short_rate_ratio,short_rate_source_dataset,short_rate_source_geo,short_rate_source_rule,fallback_reason,source_priority,source_obs_count,missing_reason,attempted_sources
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2002,1999,True,True,3.320140000,0.033201400,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2003,1999,True,True,2.330130000,0.023301300,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2004,1999,True,True,2.106990000,0.021069900,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2005,1999,True,True,2.184460000,0.021844600,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2006,1999,True,True,3.078410000,0.030784100,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2007,1999,True,True,4.277560000,0.042775600,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2008,1999,True,True,4.643860000,0.046438600,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2009,1999,True,True,1.218480000,0.012184800,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2010,1999,True,True,0.814350000,0.008143500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2011,1999,True,True,1.393350000,0.013933500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2012,1999,True,True,0.573710000,0.005737100,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2013,1999,True,True,0.220470000,0.002204700,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2014,1999,True,True,0.208520000,0.002085200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2015,1999,True,True,-0.020220000,-0.000202200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2016,1999,True,True,-0.264750000,-0.002647500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2017,1999,True,True,-0.329050000,-0.003290500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2018,1999,True,True,-0.322090000,-0.003220900,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2019,1999,True,True,-0.356990000,-0.003569900,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2020,1999,True,True,-0.427300000,-0.004273000,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2021,1999,True,True,-0.549030000,-0.005490300,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2022,1999,True,True,0.348280000,0.003482800,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2023,1999,True,True,3.433320000,0.034333200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,NLD,NL,2024,1999,True,True,3.572410000,0.035724100,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2001,,False,True,16.070000000,0.160700000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2002,,False,True,8.980000000,0.089800000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2003,,False,True,5.680000000,0.056800000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2004,,False,True,6.200000000,0.062000000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2005,,False,True,5.280000000,0.052800000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2006,,False,True,4.210000000,0.042100000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2007,,False,True,4.740000000,0.047400000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2008,,False,True,6.360000000,0.063600000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2009,,False,True,4.420000000,0.044200000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2010,,False,True,3.920000000,0.039200000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2011,,False,True,4.540000000,0.045400000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2012,,False,True,4.910000000,0.049100000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2013,,False,True,3.010000000,0.030100000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2014,,False,True,2.560000000,0.025600000,irt_st_a,PL,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2015,,False,True,1.748333333,0.017483333,irt_st_m,PL,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:PL;irt_h_mr3_a:PL;irt_st_m:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2016,,False,True,1.700833333,0.017008333,irt_st_m,PL,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:PL;irt_h_mr3_a:PL;irt_st_m:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2017,,False,True,1.729166667,0.017291667,irt_st_m,PL,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:PL;irt_h_mr3_a:PL;irt_st_m:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2018,,False,True,1.710833333,0.017108333,irt_st_m,PL,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:PL;irt_h_mr3_a:PL;irt_st_m:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2019,,False,True,1.717500000,0.017175000,irt_st_m,PL,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:PL;irt_h_mr3_a:PL;irt_st_m:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2020,,False,True,0.665833333,0.006658333,irt_st_m,PL,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:PL;irt_h_mr3_a:PL;irt_st_m:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2021,,False,True,0.537500000,0.005375000,irt_st_m,PL,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:PL;irt_h_mr3_a:PL;irt_st_m:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2022,,False,True,6.020833333,0.060208333,irt_st_m,PL,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:PL;irt_h_mr3_a:PL;irt_st_m:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2023,,False,True,6.524166667,0.065241667,irt_st_m,PL,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:PL;irt_h_mr3_a:PL;irt_st_m:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,POL,PL,2024,,False,True,5.855000000,0.058550000,irt_st_m,PL,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:PL;irt_h_mr3_a:PL;irt_st_m:PL
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2001,1999,True,True,4.266560000,0.042665600,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2002,1999,True,True,3.320140000,0.033201400,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2003,1999,True,True,2.330130000,0.023301300,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2004,1999,True,True,2.106990000,0.021069900,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2005,1999,True,True,2.184460000,0.021844600,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2006,1999,True,True,3.078410000,0.030784100,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2007,1999,True,True,4.277560000,0.042775600,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2008,1999,True,True,4.643860000,0.046438600,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2009,1999,True,True,1.218480000,0.012184800,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2010,1999,True,True,0.814350000,0.008143500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2011,1999,True,True,1.393350000,0.013933500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2012,1999,True,True,0.573710000,0.005737100,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2013,1999,True,True,0.220470000,0.002204700,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2014,1999,True,True,0.208520000,0.002085200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2015,1999,True,True,-0.020220000,-0.000202200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2016,1999,True,True,-0.264750000,-0.002647500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2017,1999,True,True,-0.329050000,-0.003290500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2018,1999,True,True,-0.322090000,-0.003220900,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2019,1999,True,True,-0.356990000,-0.003569900,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2020,1999,True,True,-0.427300000,-0.004273000,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2021,1999,True,True,-0.549030000,-0.005490300,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2022,1999,True,True,0.348280000,0.003482800,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2023,1999,True,True,3.433320000,0.034333200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,PRT,PT,2024,1999,True,True,3.572410000,0.035724100,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2001,,False,True,41.280000000,0.412800000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2002,,False,True,27.310000000,0.273100000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2003,,False,True,17.730000000,0.177300000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2004,,False,True,19.140000000,0.191400000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2005,,False,True,8.350000000,0.083500000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2006,,False,True,8.090000000,0.080900000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2007,,False,True,7.240000000,0.072400000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2008,,False,True,12.260000000,0.122600000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2009,,False,True,11.340000000,0.113400000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2010,,False,True,6.510000000,0.065100000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2011,,False,True,5.570000000,0.055700000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2012,,False,True,5.100000000,0.051000000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2013,,False,True,3.970000000,0.039700000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2014,,False,True,2.270000000,0.022700000,irt_st_a,RO,local_pre_euro_or_non_euro,primary_irt_st_a_annual,1,1,,irt_st_a:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2015,,False,True,1.100833333,0.011008333,irt_st_m,RO,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:RO;irt_h_mr3_a:RO;irt_st_m:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2016,,False,True,0.580833333,0.005808333,irt_st_m,RO,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:RO;irt_h_mr3_a:RO;irt_st_m:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2017,,False,True,0.948333333,0.009483333,irt_st_m,RO,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:RO;irt_h_mr3_a:RO;irt_st_m:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2018,,False,True,2.601666667,0.026016667,irt_st_m,RO,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:RO;irt_h_mr3_a:RO;irt_st_m:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2019,,False,True,2.972500000,0.029725000,irt_st_m,RO,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:RO;irt_h_mr3_a:RO;irt_st_m:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2020,,False,True,2.238333333,0.022383333,irt_st_m,RO,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:RO;irt_h_mr3_a:RO;irt_st_m:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2021,,False,True,1.669166667,0.016691667,irt_st_m,RO,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:RO;irt_h_mr3_a:RO;irt_st_m:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2022,,False,True,6.025000000,0.060250000,irt_st_m,RO,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:RO;irt_h_mr3_a:RO;irt_st_m:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2023,,False,True,6.473333333,0.064733333,irt_st_m,RO,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:RO;irt_h_mr3_a:RO;irt_st_m:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,ROU,RO,2024,,False,True,5.732500000,0.057325000,irt_st_m,RO,local_pre_euro_or_non_euro,fallback_monthly_annual_average_gap_in_irt_st_a,3,12,,irt_st_a:RO;irt_h_mr3_a:RO;irt_st_m:RO
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2001,2009,False,True,7.765890000,0.077658900,irt_h_mr3_a,SK,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SK;irt_h_mr3_a:SK
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2002,2009,False,True,7.770900000,0.077709000,irt_h_mr3_a,SK,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SK;irt_h_mr3_a:SK
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2003,2009,False,True,6.179320000,0.061793200,irt_h_mr3_a,SK,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SK;irt_h_mr3_a:SK
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2004,2009,False,True,4.676580000,0.046765800,irt_h_mr3_a,SK,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SK;irt_h_mr3_a:SK
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2005,2009,False,True,2.928990000,0.029289900,irt_h_mr3_a,SK,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SK;irt_h_mr3_a:SK
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2006,2009,False,True,4.327920000,0.043279200,irt_h_mr3_a,SK,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SK;irt_h_mr3_a:SK
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2007,2009,False,True,4.335480000,0.043354800,irt_h_mr3_a,SK,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SK;irt_h_mr3_a:SK
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2008,2009,False,True,4.151200000,0.041512000,irt_h_mr3_a,SK,local_pre_euro,fallback_harmonised_local_annual_gap_in_irt_st_a,2,1,,irt_st_a:SK;irt_h_mr3_a:SK
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2009,2009,True,True,1.218480000,0.012184800,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2010,2009,True,True,0.814350000,0.008143500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2011,2009,True,True,1.393350000,0.013933500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2012,2009,True,True,0.573710000,0.005737100,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2013,2009,True,True,0.220470000,0.002204700,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2014,2009,True,True,0.208520000,0.002085200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2015,2009,True,True,-0.020220000,-0.000202200,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2016,2009,True,True,-0.264750000,-0.002647500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2017,2009,True,True,-0.329050000,-0.003290500,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
mozdzen_tiva2022_gfcf_realppp_networth_feature_screen_20260513,SVK,SK,2018,2009,True,True,-0.322090000,-0.003220900,irt_st_a,EA,EA_after_euro_adoption,primary_irt_st_a_annual,1,1,,irt_st_a:EA
