country,year,tiva2022_gfcf_import_content_raw,trade_z,liq_fa_net_worth_raw,liq_z,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,log_gdp_pc_z
FRA,2008,0.25328,-1.74572634663,-1.19152229018,-0.133901189377,32222.69246,10.3804262181,0.443601196921
FRA,2009,0.22565,-2.01970880176,-1.31837689908,-0.348190998584,31156.89192,10.3467907492,0.35593282651
FRA,2010,0.24752,-1.80284321024,-1.36599469629,-0.428629610679,31629.598,10.3618486068,0.395180022357
FRA,2011,0.2584,-1.6949558012,-1.32088468812,-0.352427294282,32247.65488,10.3812006027,0.445619573233
FRA,2012,0.26449,-1.63456661727,-1.39856562799,-0.483650226789,32155.07274,10.3783255007,0.438125831939
FRA,2013,0.2641,-1.63843390492,-1.45216319989,-0.574190204459,32247.65488,10.3812006027,0.445619573233
FRA,2014,0.26791,-1.60065347951,-1.50631988708,-0.66567467054,32403.11704,10.3860099021,0.458154657643
FRA,2015,0.27843,-1.49633587444,-1.55421573238,-0.746582976815,32604.08032,10.3921927227,0.474269723844
FRA,2016,0.27943,-1.48641975229,-1.66492205103,-0.93359420256,32761.43836,10.397007443,0.486818937334
FRA,2017,0.2846,-1.43515340075,-1.69109961009,-0.977814780622,33310.6116,10.4136312919,0.530147774076
FRA,2018,0.29096,-1.37208686384,-1.59637869801,-0.817806986242,33704.95464,10.4254001275,0.560822376615
FRA,2019,0.29133,-1.36841789865,-1.72718906961,-1.03877908821,34255.07582,10.4415900318,0.603020168891
FRA,2020,0.28527,-1.4285095989,-1.90972930663,-1.34713613491,31598,10.3608491064,0.392574898414
FRA,2021,0.30007,-1.28175099102,-1.93437165621,-1.38876335237,33617.42818,10.4227999073,0.554045094374
FRA,2022,0.33116,-0.973458753231,-1.66827078793,-0.939251073809,34400.11064,10.4458150596,0.614032392419
FRA,2023,,,-1.69636249813,-0.986705141667,34806.14494,10.4575492289,0.644616639684
FRA,2024,,,-1.70700338049,-1.00468030766,35127.81258,10.4667484769,0.668593801428
GRC,1995,0.27451,-1.53520707329,-0.977985861342,0.226816335899,17108.240184,9.74731550853,-1.20655519969
GRC,1996,0.2826,-1.45498564506,-1.00196949466,0.186301858329,17268.604584,9.75664536788,-1.18223760902
GRC,1997,0.27532,-1.52717501434,-1.1304318007,-0.0307037616492,17802.523704,9.78709550735,-1.10287156501
GRC,1998,0.315,-1.13370328725,-1.31560970996,-0.34351650993,18312.67116,9.81534851234,-1.02923219011
GRC,1999,0.32673,-1.01738717438,-1.88786659811,-1.31020444061,18727.73196,9.83776069681,-0.970816483337
GRC,2000,0.35564,-0.730712082887,-1.37560328991,-0.44486097752,19423.147464,9.87422080204,-0.875785906603
GRC,2001,0.33459,-0.93944645424,-1.12699379471,-0.0248960921088,20220.818856,9.91446798908,-0.770884580275
GRC,2002,0.32469,-1.03761606357,-0.905394698503,0.349441336038,21090.371232,9.95657187559,-0.661143903652
GRC,2003,0.31622,-1.12160561822,-0.858895666759,0.427990067746,22259.710704,10.0105336285,-0.520496572287
GRC,2004,0.30956,-1.18764699177,-0.861763466543,0.423145622015,23398.863936,10.0604427504,-0.390412124947
GRC,2005,0.31869,-1.0971127965,-0.999281729435,0.190842179737,23606.394336,10.0692729008,-0.367396988997
GRC,2006,0.27872,-1.49346019902,-0.952439326567,0.269970952905,25052.126568,10.1287139958,-0.212468156174
GRC,2007,0.35672,-0.72000267096,-0.924015669732,0.317985763346,25864.702416,10.1606344771,-0.129269774721
GRC,2008,0.38257,-0.463670913265,-0.578741569118,0.901241837231,25811.12184,10.1585607571,-0.134674773049
GRC,2009,0.34081,-0.877768174439,-0.622081267449,0.828030025957,24682.91112,10.1138664257,-0.251167253355
GRC,2010,0.29828,-1.29950084967,-0.457014497485,1.10686992738,23247.366744,10.0539471463,-0.407342438346
GRC,2011,0.35527,-0.734381048084,-0.407550313306,1.19042755829,20982.26676,9.95143291997,-0.674538212695
GRC,2012,0.33953,-0.890460810797,-0.459735168306,1.10227402001,19338.625992,9.8698597216,-0.887152741298
GRC,2013,0.32557,-1.02888987607,-0.708299576844,0.682385297478,19036.763592,9.85412731449,-0.92815810078
GRC,2014,0.38283,-0.461092721505,-0.748854160632,0.61387825546,19315.797648,9.86867857106,-0.890231323112
