freq,int_rt,geo,time,value,status,dataset,dataset_label,dataset_updated,source_url,downloaded_at_utc
A,IRT_M3,EL,1998,13.97,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.195659+00:00
A,IRT_M3,EL,1999,10.09,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.195664+00:00
A,IRT_M3,EL,2000,7.71,d,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.195670+00:00
A,IRT_M3,ES,1995,9.35745,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.195777+00:00
A,IRT_M3,ES,1996,7.51585,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.195782+00:00
A,IRT_M3,ES,1997,5.38148,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.195788+00:00
A,IRT_M3,ES,1998,4.25063,d,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.195795+00:00
A,IRT_M3,FI,1995,5.74666,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.195885+00:00
A,IRT_M3,FI,1996,3.62393,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.195890+00:00
A,IRT_M3,FI,1997,3.23071,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.195896+00:00
A,IRT_M3,FI,1998,3.5689,d,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.195901+00:00
A,IRT_M3,FR,1995,6.5823,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196043+00:00
A,IRT_M3,FR,1996,3.93391,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196048+00:00
A,IRT_M3,FR,1997,3.46337,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196053+00:00
A,IRT_M3,FR,1998,3.55797,d,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196058+00:00
A,IRT_M3,IE,1995,6.28271,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196187+00:00
A,IRT_M3,IE,1996,5.42281,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196192+00:00
A,IRT_M3,IE,1997,6.04852,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196198+00:00
A,IRT_M3,IE,1998,5.4689,d,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196202+00:00
A,IRT_M3,IT,1995,10.33589,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196343+00:00
A,IRT_M3,IT,1996,8.68339,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196349+00:00
A,IRT_M3,IT,1997,6.78142,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196354+00:00
A,IRT_M3,IT,1998,4.89995,d,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196359+00:00
A,IRT_M3,LT,1999,13.88677,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196365+00:00
A,IRT_M3,LT,2000,8.63975,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196370+00:00
A,IRT_M3,LT,2001,5.93101,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196375+00:00
A,IRT_M3,LT,2002,3.74359,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196381+00:00
A,IRT_M3,LT,2003,2.83688,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196386+00:00
A,IRT_M3,LT,2004,2.68172,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196391+00:00
A,IRT_M3,LT,2005,2.42833,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196397+00:00
A,IRT_M3,LT,2006,3.11134,,irt_h_mr3_a,3-month rates for euro area countries - annual data,2023-12-21T23:00:00+0100,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/irt_h_mr3_a?format=JSON&lang=en,2026-04-25T05:36:41.196402+00:00
